   0.0000000000000000e+00   0.0000000000000000e+00
   5.0000000000000000e-01   0.0000000000000000e+00
   5.0000000000000000e+01   0.0000000000000000e+00
   3.6000000000000000e+10   0.0000000000000000e+00
   3.4752335074992096e+10   1.2476649250079014e+09
   3.3547910921236832e+10   1.3710697974472117e+09
   3.2385228927800255e+10   1.3458103353194995e+09
   3.1262842421645599e+10   1.3021410421052237e+09
   3.0179354867602924e+10   1.2574093561146178e+09
   2.9133418130723072e+10   1.2138839054937899e+09
   2.8123730798853836e+10   1.1718209790878801e+09
   2.7149036563351215e+10   1.1312097048708034e+09
   2.6208122655910927e+10   1.0920050903695350e+09
   2.5299818339575233e+10   1.0541590947717900e+09
   2.4422993452037464e+10   1.0176247268061956e+09
   2.3576556999431774e+10   9.8235654159463549e+08
   2.2759455798858425e+10   9.4831065827930915e+08
   2.1970673167955555e+10   9.1544471533061886e+08
   2.1209227659886932e+10   8.8371781916184032e+08
   2.0474171842171700e+10   8.5309049342380548e+08
   1.9764591117836643e+10   8.2352462990985811e+08
   1.9079602587424213e+10   7.9498344114267528e+08
   1.8418353950440346e+10   7.6743141460168111e+08
   1.7780022444875202e+10   7.4083426853646684e+08
   1.7163813823477312e+10   7.1515890931155479e+08
   1.6568961365507357e+10   6.9037339022947323e+08
   1.5994724922741953e+10   6.6644687178091466e+08
   1.5440389998540430e+10   6.4334958327251792e+08
   1.4905266858828716e+10   6.2105278578452981e+08
   1.4388689673894180e+10   5.9952873641225755e+08
   1.3890015689923594e+10   5.7875065374681640e+08
   1.3408624429253397e+10   5.5869268455222487e+08
   1.2943916918337187e+10   5.3932987159738278e+08
   1.2495314942469807e+10   5.2063812260290861e+08
   1.2062260326340731e+10   5.0259418026419717e+08
   1.1644214239521572e+10   4.8517559331339890e+08
   1.1240656526023554e+10   4.6836068858431482e+08
   1.0851085057090755e+10   4.5212854404544812e+08
   1.0475015106423824e+10   4.3645896276765943e+08
   1.0111978747056799e+10   4.2133244779403329e+08
   9.7615242691365738e+09   4.0673017788069057e+08
   9.4232156178805981e+09   3.9263398407835829e+08
   9.0966318510134792e+09   3.7902632712556165e+08
   8.7813666150073891e+09   3.6589027562530792e+08
   8.4770276394746094e+09   3.5320948497810876e+08
   8.1832362490830812e+09   3.4096817704512841e+08
   7.8996268923876867e+09   3.2915112051615363e+08
   7.6258466869909840e+09   3.1774361195795768e+08
   7.3615549804674740e+09   3.0673145751947808e+08
   7.1064229265050716e+09   2.9610095527104461e+08
   6.8601330757363939e+09   2.8583887815568310e+08
   6.6223789807507582e+09   2.7593245753128159e+08
   6.3928648147954168e+09   2.6636936728314239e+08
   6.1713050036916008e+09   2.5713770848715007e+08
   5.9574238705073853e+09   2.4822599460447440e+08
   5.7509552925452499e+09   2.3962313718938541e+08
   5.5516423702175484e+09   2.3131843209239784e+08
   5.3592371073978767e+09   2.2330154614157823e+08
   5.1735001028506231e+09   2.1556250428544262e+08
   4.9942002523547487e+09   2.0809167718144786e+08
   4.8211144611511755e+09   2.0087976921463233e+08
   4.6540273663559895e+09   1.9391780693149960e+08
   4.4927310689940653e+09   1.8719712787475276e+08
   4.3370248753197002e+09   1.8070936980498749e+08
   4.1867150471023903e+09   1.7444646029593295e+08
   4.0416145605670443e+09   1.6840060669029352e+08
   3.9015428736886907e+09   1.6256428640369546e+08
   3.7663257015521374e+09   1.5693023756467241e+08
   3.6357947994970713e+09   1.5149144997904465e+08
   3.5097877537787757e+09   1.4624115640744901e+08
   3.3881477794839964e+09   1.4117282414516655e+08
   3.2707235254505076e+09   1.3628014689377117e+08
   3.1573688859476523e+09   1.3155703691448551e+08
   3.0479428188835368e+09   1.2699761745348071e+08
   2.9423091703126841e+09   1.2259621542969517e+08
   2.8403365050257888e+09   1.1834735437607454e+08
   2.7418979430107832e+09   1.1424574762544930e+08
   2.6468710015817313e+09   1.1028629173257214e+08
   2.5551374429791183e+09   1.0646406012412995e+08
   2.4665831272519121e+09   1.0277429696882968e+08
   2.3810978702383423e+09   9.9212411259930938e+07
   2.2985753064686923e+09   9.5773971102862179e+07
   2.2189127568195181e+09   9.2454698200813249e+07
   2.1420111007546208e+09   8.9250462531442538e+07
   2.0677746529938123e+09   8.6157277208075523e+07
   1.9961110444560132e+09   8.3171293519000560e+07
   1.9269311073285506e+09   8.0288796138689607e+07
   1.8601487641196487e+09   7.7506198504985362e+07
   1.7956809205560687e+09   7.4820038356502861e+07
   1.7334473621926324e+09   7.2226973424693018e+07
   1.6733706546049876e+09   6.9723777275207818e+07
   1.6153760470414279e+09   6.7307335293392837e+07
   1.5593913794138861e+09   6.4974640808911920e+07
   1.5053469925123751e+09   6.2722791354682297e+07
   1.4531756413311579e+09   6.0548985055464908e+07
   1.4028124113988037e+09   5.8450517141616821e+07
   1.3541946380080247e+09   5.6424776583667703e+07
   1.3072618282447917e+09   5.4469242843532994e+07
   1.2619555857197158e+09   5.2581482738321498e+07
   1.2182195379080410e+09   5.0759147412835047e+07
   1.1759992660078411e+09   4.8999969416993380e+07
   1.1352422372291460e+09   4.7301759884547763e+07
   1.0958977394297485e+09   4.5662405809572868e+07
   1.0212522150326116e+09   4.2552175626358822e+07
