   0.0000000000000000e+00   0.0000000000000000e+00
   4.0001999999999999e-01   0.0000000000000000e+00
   5.0000000000000000e+01   0.0000000000000000e+00
   3.6000000000000000e+10   0.0000000000000000e+00
   3.5001818153396675e+10   9.9818184660332155e+08
   3.4031313167873585e+10   1.2767653051205642e+09
   3.3087717639533474e+10   1.3353303126660237e+09
   3.2170285442496838e+10   1.3271357893399062e+09
   3.1278291138920517e+10   1.2991836672935407e+09
   3.0411029405374851e+10   1.2658748785503588e+09
   2.9567814475125824e+10   1.2316083339103913e+09
   2.8747979595881226e+10   1.1977146846586595e+09
   2.7950876502572021e+10   1.1645837115536301e+09
   2.7175874904752056e+10   1.1323170317883501e+09
   2.6422361988210770e+10   1.1009283471276305e+09
   2.5689741930404835e+10   1.0704048698545367e+09
   2.4977435429325550e+10   1.0407261559306351e+09
   2.4284879245429455e+10   1.0118698702883842e+09
   2.3611525756269970e+10   9.8381354302653384e+08
   2.2956842523477875e+10   9.5653509589392018e+08
   2.2320311871748241e+10   9.3001299181780469e+08
   2.1701430479500916e+10   9.0422626910834086e+08
   2.1099708980890865e+10   8.7915454060325599e+08
   2.0514671578853687e+10   8.5477798237025642e+08
   1.9945855668880329e+10   8.3107731951152742e+08
   1.9392811473223488e+10   8.0803381137659466e+08
   1.8855101685246479e+10   7.8562923688290226e+08
   1.8332301123633347e+10   7.6384588015066314e+08
   1.7823996396186775e+10   7.4266651650755966e+08
   1.7329785572947979e+10   7.2207439887276423e+08
   1.6849277868380068e+10   7.0205324451581526e+08
   1.6382093332363621e+10   6.8258722218181121e+08
   1.5927862549760101e+10   6.6366093957333577e+08
   1.5486226348305561e+10   6.4525943117939794e+08
   1.5056835514603653e+10   6.2736814644181883e+08
   1.4639350517993387e+10   6.0997293824972463e+08
   1.4233441242073278e+10   5.9306005175305343e+08
   1.3838786723669596e+10   5.7661611348623323e+08
   1.3455074899042316e+10   5.6062812079342997e+08
   1.3082002357128092e+10   5.4508343154700398e+08
   1.2719274099625116e+10   5.2996975415104663e+08
   1.2366603307730183e+10   5.1527513782209110e+08
